2016.09.06,17:45,1.33603,1.33925,1.33594,1.33874,3007
2016.09.06,18:00,1.33934,1.34141,1.33864,1.33950,4907
2016.09.06,18:15,1.33949,1.34108,1.33949,1.34094,3964
2016.09.06,18:30,1.34096,1.34319,1.34071,1.34318,3409
2016.09.06,18:45,1.34318,1.34364,1.34178,1.34273,3462
2016.09.06,19:00,1.34273,1.34437,1.34273,1.34361,3164
2016.09.06,19:15,1.34360,1.34366,1.34223,1.34257,2696
2016.09.06,19:30,1.34259,1.34303,1.34216,1.34267,1830
2016.09.06,19:45,1.34266,1.34340,1.34218,1.34267,1715
2016.09.06,20:00,1.34267,1.34360,1.34257,1.34348,1565
2016.09.06,20:15,1.34348,1.34363,1.34294,1.34351,1410
2016.09.06,20:30,1.34349,1.34384,1.34275,1.34374,997
2016.09.06,20:45,1.34369,1.34369,1.34178,1.34215,1358
2016.09.06,21:00,1.34215,1.34299,1.34215,1.34230,959
2016.09.06,21:15,1.34229,1.34339,1.34227,1.34265,1291
2016.09.06,21:30,1.34265,1.34308,1.34237,1.34307,952
2016.09.06,21:45,1.34307,1.34357,1.34305,1.34318,1048
2016.09.06,22:00,1.34316,1.34349,1.34309,1.34349,811
2016.09.06,22:15,1.34347,1.34355,1.34315,1.34329,649
2016.09.06,22:30,1.34329,1.34365,1.34313,1.34327,811
2016.09.06,22:45,1.34328,1.34396,1.34301,1.34396,1013
2016.09.06,23:00,1.34400,1.34404,1.34302,1.34305,877
2016.09.06,23:15,1.34305,1.34312,1.34250,1.34309,748
2016.09.06,23:30,1.34308,1.34330,1.34235,1.34243,616
2016.09.06,23:45,1.34243,1.34264,1.34203,1.34246,981
2016.09.07,00:00,1.34249,1.34282,1.34238,1.34256,606
2016.09.07,00:15,1.34256,1.34298,1.34253,1.34279,882
2016.09.07,00:30,1.34278,1.34355,1.34274,1.34354,537
2016.09.07,00:45,1.34351,1.34445,1.34349,1.34408,620
2016.09.07,01:00,1.34295,1.34380,1.34295,1.34330,174
2016.09.07,01:15,1.34329,1.34334,1.34309,1.34310,124
2016.09.07,01:30,1.34311,1.34314,1.34250,1.34279,484
2016.09.07,01:45,1.34279,1.34280,1.34230,1.34238,384
2016.09.07,02:00,1.34256,1.34287,1.34245,1.34268,624
2016.09.07,02:15,1.34265,1.34284,1.34231,1.34249,633
2016.09.07,02:30,1.34245,1.34263,1.34238,1.34248,705
2016.09.07,02:45,1.34248,1.34254,1.34219,1.34237,1202
2016.09.07,03:00,1.34237,1.34267,1.34235,1.34236,707
2016.09.07,03:15,1.34236,1.34238,1.34180,1.34191,889
2016.09.07,03:30,1.34191,1.34206,1.34072,1.34174,1749
2016.09.07,03:45,1.34174,1.34200,1.34133,1.34138,1046
2016.09.07,04:00,1.34137,1.34219,1.34123,1.34210,1067
2016.09.07,04:15,1.34210,1.34216,1.34173,1.34187,1350
2016.09.07,04:30,1.34187,1.34194,1.34078,1.34078,825
2016.09.07,04:45,1.34078,1.34160,1.34073,1.34102,1113
2016.09.07,05:00,1.34103,1.34197,1.34103,1.34192,817
2016.09.07,05:15,1.34190,1.34192,1.34099,1.34138,1079
2016.09.07,05:30,1.34140,1.34210,1.34118,1.34192,1102
2016.09.07,05:45,1.34192,1.34206,1.34105,1.34164,868
2016.09.07,06:00,1.34165,1.34170,1.34127,1.34129,773
2016.09.07,06:15,1.34131,1.34143,1.34116,1.34131,557
2016.09.07,06:30,1.34132,1.34168,1.34126,1.34166,804
2016.09.07,06:45,1.34165,1.34168,1.34128,1.34150,774
2016.09.07,07:00,1.34149,1.34230,1.34144,1.34151,1006
2016.09.07,07:15,1.34151,1.34229,1.34149,1.34202,1109
2016.09.07,07:30,1.34203,1.34221,1.34171,1.34187,703
2016.09.07,07:45,1.34187,1.34198,1.34143,1.34148,1229
2016.09.07,08:00,1.34149,1.34149,1.34063,1.34091,875
2016.09.07,08:15,1.34088,1.34113,1.34036,1.34067,851
2016.09.07,08:30,1.34072,1.34108,1.34046,1.34086,566
2016.09.07,08:45,1.34086,1.34132,1.34052,1.34100,952
2016.09.07,09:00,1.34099,1.34134,1.34097,1.34113,577
